rssi_threshold,smoothing,q50_error,q80_error,q90_error,q95_error,sub_meter_quantile,variance,mc_variance,run_time,q50_error_lo,q50_error_hi,q80_error_lo,q80_error_hi,q90_error_lo,q90_error_hi,q95_error_lo,q95_error_hi,variance_lo,variance_hi,sub_meter_quantile_lo,sub_meter_quantile_hi
-100,TRUE,0.7233834626279624,1.3307356930524104,1.644833360868592,1.8855921371717597,0.65,NA,0.6768509857842846,80.12800339857738,0.7176642938286939,0.7291026314272309,1.3218297469012472,1.3396416392035735,1.6355434820613999,1.6541232396757843,1.8775393970021879,1.8936448773413315,0.33654168687331015,0.3534744640938537,0.6461104781515397,0.6538895218484604
-90,TRUE,0.7256223849301628,1.3446520570540852,1.636611632573183,1.8987206357436612,0.6474537037037037,NA,0.7620021107040552,78.58558291594187,0.715166288430082,0.7360784814302437,1.334559796986149,1.3547443171220215,1.6253494386535698,1.6478738264927961,1.881303300075737,1.9161379714115854,0.3347058607244888,0.34946410231797664,0.6431985000849885,0.6517089073224189
-80,TRUE,0.7011714872102399,1.4310261045445922,1.637513262781876,1.8665094831832387,0.6233796296296297,NA,0.8562415470026138,67.85318601926168,0.6940955425466439,0.708247431873836,1.424288307669055,1.4377639014201296,1.6270091659635058,1.6480173596002463,1.8508922392130756,1.882126727153402,0.38385855419081777,0.4063965679576525,0.6198761353602826,0.6268831238989767
-100,FALSE,0.6935663887612488,1.312506130147678,1.6464917793122815,1.8919302579864552,0.6799382716049382,0.46686950250008447,0.922750410912195,65.14249059359233,0.6853470270998082,0.7017857504226893,1.2990111402589608,1.326001120036395,1.6331201743228332,1.6598633843017299,1.873944082512685,1.9099164334602254,0.4572261563274261,0.47651284867274285,0.6748398428310122,0.6850367003788643
-90,FALSE,0.70236499278232,1.299450718518832,1.6126772630658834,1.891793696353159,0.6787808641975309,0.4776288214745734,0.8121716320729722,64.59306143124898,0.6960274368411046,0.7087025487235354,1.2893102320012817,1.3095912050363823,1.5997929301402343,1.6255615959915326,1.8778864534403672,1.9057009392659507,0.46846685636696694,0.4867907865821799,0.6743756420163811,0.6831860863786807
-80,FALSE,0.7042962192348003,1.380588968542075,1.5936563060790783,1.8700327308854985,0.6545524691358025,0.5645902996730602,1.7536724076899903,61.2979114373525,0.6965760960997536,0.7120163423698471,1.369959730645841,1.3912182064383087,1.577160788712454,1.6101518234457026,1.8420541177928376,1.8980113439781594,0.5480075734249084,0.581173025921212,0.6501271108390122,0.6589778274325927
